Label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49
ham,-1.1936978,0.77277416,0.43811488,0.6239327,-1.2564381,-0.69703585,-0.7824552,-0.07245536,-1.3492475,-0.23322508,-0.91048354,0.42185405,0.3167363,0.0263599,-0.048084185,-0.4309451,1.2829137,-0.6363299,0.35523063,-0.24533467,-0.09292959,-0.18450567,0.060689613,0.10933882,0.41123524,-0.6226829,1.1871674,-0.5645236,-0.95825803,0.17745171,0.7762046,-0.6806173,0.5608912,0.081695974,0.14139313,-0.092665896,-0.3283844,-0.9773334,-0.22706877,-0.4046567,-0.05239238,-0.88846684,0.29569894,0.02770789,0.1156818,-0.19888023,-0.027056932,0.8958771,-0.5341335,0.53937584
ham,0.56820595,-1.0389781,-0.39186943,1.1901404,-0.24637562,-0.38770238,0.39931345,-1.0183791,0.11512461,1.4420685,-0.953265,-0.50507176,0.6494912,1.671649,-0.81710297,0.18252772,0.0026082397,0.15374935,0.50602704,-0.22660448,-0.5322233,-0.65398777,0.30655834,0.04980856,0.19995245,-0.43572348,0.046178736,-0.4478381,0.13383073,-0.08671057,0.6017211,-0.10427451,-0.6371125,0.25269368,-0.629508,-0.14138526,-0.20347968,-0.46547863,-0.50072527,-0.14738835,0.42194992,0.004312977,-0.17925878,-0.3939289,-0.18385664,-0.26418397,0.599588,-0.8436831,0.94899225,0.03134554
spam,1.740825,0.59374243,0.58289814,-0.47261232,0.4623409,-0.088545844,0.45892504,-0.6936462,-0.9348998,-0.3805196,0.00074800104,-0.07249954,-0.5096259,-0.23064625,0.16113183,-0.28628373,0.83822227,0.32971373,0.6658488,0.37705365,0.3396031,-0.14707674,-0.31930387,-0.54688233,-1.2314271,0.23680675,0.078808635,-0.48507324,-0.038849413,-1.221765,0.3245258,-0.082863376,0.63610274,0.5201551,-0.39960235,0.2607482,0.4486454,-0.17899916,-0.3612212,0.02298753,-0.23831123,0.79658496,0.1271409,-0.032692492,-1.1098208,0.3747457,0.35650373,0.69894123,-0.36309105,-0.38917172
spam,2.2981243,-0.83386254,0.16086566,0.86692137,-0.17846817,-0.08527125,-0.334024,-0.6469389,1.4184285,0.7763759,0.42593998,-0.3176137,0.68331754,2.1419377,0.38975656,-0.124206096,0.21432462,-1.4772165,0.914232,0.73480546,0.3523987,0.9400101,-0.7322219,0.12268847,-0.23092355,0.06389509,-0.41794991,-0.061348677,-1.0670941,-0.731137,0.6630846,0.28530157,0.79178876,-0.51612985,-0.2348671,0.47921646,0.34375867,0.14730951,0.31616318,0.11044629,-0.36645663,0.38184124,-0.6772545,-0.4011944,0.8508283,-0.40844515,0.94792116,-0.27390802,0.36717916,0.40763038
ham,0.9668303,-0.888091,-0.39931887,1.5163515,1.6651337,-0.2707624,1.0172397,0.38329926,-0.49941304,-0.06638545,0.7106364,0.21259888,0.9930837,-1.1342978,1.0932294,-0.25561893,-0.9341115,-1.1023879,-0.6698938,-0.024867069,-1.027731,0.33748215,0.44375545,-0.22498591,0.65581405,0.5150504,0.11685328,0.76047736,1.3785111,0.24225909,-0.19312242,-0.7803218,1.1736038,-0.42337003,-0.21790442,-0.13204797,0.68818444,1.2673976,-0.094932124,-0.37764025,1.0285201,0.5927247,-0.3247751,1.064045,-0.34946486,0.9450747,0.005537264,-0.18260473,-0.5392963,0.56248105
ham,-0.22626632,0.85266536,-1.428998,1.1916592,-1.9250882,-0.5132944,-0.45765603,0.16338962,-0.5092572,-0.20468417,-0.97785944,-0.5780905,-0.59965694,-0.038156353,-0.62597066,-1.9110749,-0.545225,0.77453494,0.6773013,1.0538453,0.03432426,0.61946064,0.15329176,-1.2070827,1.9156137,-1.6188345,0.13623312,-0.43114403,0.14941713,0.83288664,0.52995867,0.16686945,-0.5498059,0.51489484,0.4505803,-0.4231987,1.0655973,-0.3983576,0.35768288,0.4729359,-0.13416648,-0.23019966,-0.33500153,0.641061,-0.11363974,-0.2266881,-1.8074377,-0.6090796,-0.3575892,0.40283617
ham,-1.513252,-1.8957319,1.5328834,-2.629791,-0.39938128,0.7361182,0.013841778,1.4225785,0.040982008,-0.44858035,-0.5735331,0.8015906,-0.6159239,1.5874894,0.55038625,0.4174345,-0.28083536,0.3000857,0.011891011,-0.6013994,-0.7128028,0.19772287,0.5246436,0.22902662,0.38990298,0.02649936,0.087924376,-1.0216823,0.47420153,0.24533352,-0.19835249,0.30997348,-0.17608796,-0.22351661,0.24382338,-0.9637613,-0.38344443,0.36532554,-0.77083,0.58345026,-0.5879959,0.02526512,-0.076617,0.2352609,0.46642154,-0.719527,0.08991905,0.589095,-0.021508038,-0.07384628
ham,-0.16222358,0.23324805,0.6564878,0.48971754,-2.7109663,-0.8024774,0.58331215,1.3409464,-0.95324445,-1.1164623,-0.06423748,0.99879104,0.13458031,0.07921415,-0.29047644,0.2951886,0.23717314,-0.18115753,-0.6651952,0.24879932,-0.13450998,0.82383424,-0.02505675,0.19619846,0.6356729,0.29146218,-0.27359378,0.37809616,-1.1616236,0.2220166,0.111875825,0.040993556,-0.041319303,-0.6826935,-0.24987318,-0.5222529,0.7727829,-0.083605506,0.23842332,-0.35730037,0.70797646,-0.6965636,0.7108098,0.041662723,-0.6050184,0.08394441,0.02387736,-0.39000642,-0.60998195,-1.3596457
ham,-1.4756439,-1.3414693,1.1069493,-1.2536433,0.45827776,-0.9146334,0.9080535,0.062871404,-0.15052,-1.165521,-0.4498645,-0.75013477,1.1089805,1.5564983,0.04845649,0.12661153,0.3331529,-0.67062914,-0.15827624,-0.29310107,0.17067748,-0.52087194,0.012970865,0.5932805,0.71157277,-0.6854097,-0.54342234,0.5898083,-0.31444272,-0.51780266,0.272713,0.13316275,0.051685415,-1.001709,0.32439646,0.6046744,0.31105697,-0.19234353,-0.13253559,-0.027730975,-0.08757925,-0.2738459,-0.1688131,0.13253284,0.37346762,-0.6396494,0.44211137,-0.15204774,0.8258647,-0.2613954
ham,-1.1474895,1.9781933,-0.19557476,1.1071477,1.3394043,-0.092279725,0.92963284,-0.28904456,-0.28615317,-0.3689061,0.593628,0.4131816,-0.4285321,0.24080071,0.70274925,0.0019926727,0.57922417,-0.77957296,-0.17995402,-0.48413017,0.60588133,-0.42812106,-0.056924284,0.6406638,-0.07161954,-0.63071483,0.33338124,0.90412873,0.1315329,0.68004763,-0.53658473,-0.3154161,-0.18731512,-0.16758215,-0.42322743,0.3141483,-0.22461376,-0.26432386,0.23959562,-0.4534344,-0.21989164,-0.15482672,-0.11536123,-0.009982407,0.28663668,-0.32354283,-0.43559104,-0.14890479,-0.17287964,-0.3264381
ham,-0.9667716,0.7948286,0.3007927,0.88937926,2.2438366,-0.8917692,0.86779374,-0.43998876,0.10409504,0.80903125,0.04728783,-0.32723442,0.24296358,0.3332122,-0.8318153,0.53361636,-0.8722894,-0.33232984,0.7188993,0.24890396,0.48906487,0.11759892,-0.37832728,-0.1763683,0.071534485,-1.0740325,0.140938,-0.07764557,0.0903921,-0.087004274,-0.13526353,-0.14244357,-0.08557795,0.6195315,-0.6709399,-0.9256239,-0.2073067,0.62188935,-0.58943075,0.2841087,0.028892815,0.50848705,-0.32590705,0.037727863,-0.66873515,-0.3525332,0.16488153,0.1613757,-0.63462824,-0.24535668
spam,2.9428504,-0.0068835616,-0.78741693,-0.16710077,1.1805241,-0.07491865,0.16834724,-0.0106123835,-1.0166528,-0.738127,1.2966613,0.28025284,-0.6127721,0.056363203,1.1016904,-0.49928075,0.39860624,-0.55337316,0.9283026,-0.3077658,0.052309103,-0.4396101,-0.66858727,0.0010665953,0.7754328,-0.6208958,-0.15260002,0.7107168,-0.18730706,0.5824137,-0.12064481,0.274572,-0.14432928,0.38866958,0.2621759,-0.89445424,0.013613176,-0.27981952,-0.5655064,0.036819626,-0.3096766,-0.38477078,0.74304974,-0.13575861,0.6485833,0.6449542,0.54405487,-0.61239874,0.7280686,-0.1672363
spam,1.5503719,0.02178812,0.46570516,-1.0357039,-0.57009584,-0.3867252,-0.36211413,-0.26229385,0.8708199,0.28502876,0.06129118,0.37487623,0.07849063,-1.448832,-0.24199681,-0.69317627,-0.10075405,-0.41196907,0.6351549,-0.2683576,-0.61905646,-0.51137537,-0.71704274,-1.5123637,0.048977256,0.03654623,0.17267264,-0.13908151,0.21706688,-0.73767227,-0.48112947,0.30209082,0.1275501,0.42236325,0.44870365,-0.40330595,-0.16491953,-0.17137323,0.3809325,0.57243025,0.16337003,0.06530148,0.84770846,0.10980648,-0.5972936,-0.388812,0.5533384,-0.062242255,0.37320423,-0.07095639
ham,-0.5388789,0.8564412,-0.30037993,-1.7744281,-0.38797075,-0.36794806,0.52249163,0.046062514,-0.41782722,-0.23334542,0.91432554,-0.78684276,-0.17220828,-0.31330636,0.13220659,-0.4133091,-0.123105615,0.31316313,-0.18469326,-1.0543103,-0.42185646,0.42278334,-0.06750658,0.94324595,0.3059393,0.41246927,0.44269228,-0.08836207,-0.07541531,-0.4371714,0.4948573,0.010810927,0.35348898,-0.20000312,-0.66339064,0.22547081,-0.07162842,0.4218754,0.38287124,-0.6111885,0.1439968,-0.31194305,0.19305386,-0.09805697,-0.029740006,-0.030691132,-0.50401527,0.20537221,0.11013991,0.43271127
ham,-1.5709836,-1.1087292,-1.6440389,0.6079166,-0.6581237,1.6129279,-0.9304174,0.84266174,0.44759363,-1.0992794,-1.6243078,0.79677767,0.79847157,0.2612027,-0.44050092,0.35698777,-0.2723005,0.16328609,0.58643085,-0.44350824,0.32566673,-0.0077631585,-0.7593512,0.1263712,-0.32222468,1.1561093,-0.39560342,0.3128844,0.08681063,0.034191817,0.16117099,0.8647364,0.09510009,0.96976686,-0.26135632,0.0013903081,-0.27070928,1.3795264,-0.20129222,0.5131767,-0.5067601,0.095243044,-0.57079965,-0.33998716,0.5227238,-0.7216185,0.2566378,0.5212221,0.093841076,-1.0621451
spam,1.2607343,1.2830381,-0.5116472,-0.5511498,-0.11195916,1.667068,0.5136249,0.8259398,0.69101274,-0.039085448,0.88142926,-0.3104829,0.15069506,0.47418764,0.028755635,0.6404994,0.05189249,0.23074055,-0.7283758,-0.24269475,0.7124298,-0.887747,0.0966835,-0.39488795,0.12341526,-0.04556924,0.27826044,0.090581596,-0.49164826,0.8402576,-0.21960744,-0.007272899,0.42906797,-0.7496971,0.23470905,-0.20149092,0.56861514,0.68325585,0.42621937,-0.072586715,-0.13348952,-0.5989151,-0.34303552,0.34122294,-0.06522182,-0.5281805,0.72568285,0.12379432,-0.32918566,0.54577416
ham,0.9332912,0.808181,1.8696935,-0.24158745,-1.4146082,0.28061244,-0.3642906,-0.20303223,-0.6929127,0.057455093,-1.3125519,-0.59101695,0.26182857,0.110624306,-0.101933226,-1.3480897,1.1138891,-0.8400624,-0.37730354,-0.4179323,-0.13561475,0.20118432,-0.628593,-0.16256574,0.120723456,-0.31260547,-0.5979237,0.28283876,0.13812244,-0.22927463,0.91216975,0.2838586,-0.6104633,-0.17653987,-0.14673695,-0.16757539,-0.10742056,-0.3487805,-0.21435261,0.17347619,0.4354773,-0.34119582,0.13715999,-0.10011077,0.15822424,-0.0613665,-0.52439314,-0.018506467,0.07143068,-0.6797641
ham,-1.0548275,0.76239425,-0.28782403,0.67212826,-1.8286607,0.72311854,-0.55967236,0.6395992,-1.1292777,0.030943573,-0.30094084,0.6044992,-0.29497284,0.64762384,1.0194734,-0.5754715,0.13210228,-0.55702424,0.08180481,-0.55815715,-0.09536794,-1.0519447,0.5831502,0.13729626,1.7247391,0.35801718,-0.71929765,-0.654843,-1.0300661,0.71397763,0.15627077,0.35494173,-0.2843482,-0.49159124,-0.7991317,-1.5385424,-0.0570723,1.0405018,-0.28258663,-0.43560994,0.20243411,0.07322018,0.3584394,0.5423162,-0.24684188,-0.34523126,0.97354126,0.63434017,-1.0816255,-0.021994703
ham,0.7063319,1.3555467,-0.12000245,0.47536796,0.29342347,-0.1100621,0.75264025,0.23486087,-0.4896988,-0.20851937,0.13877815,0.8748517,-1.2293066,-0.1159795,-0.18996115,-0.47578347,0.041645378,-0.07702896,0.28684878,-0.010422159,0.4603656,-0.27091944,0.48884624,-0.20305052,-0.57930636,-0.43092012,-0.1498889,0.015808553,-0.73315954,0.68390155,-0.49642903,-0.327385,-0.22893019,-0.81279147,0.4864313,0.15520316,-0.12590249,0.3113461,-0.023328494,-0.3964799,0.41205812,-0.30649337,0.014791265,0.23063904,-0.055505842,0.42526385,0.3615775,0.5641885,-0.59517425,0.464995
ham,1.1402175,0.568502,-0.7219629,-0.44254768,0.369353,0.6857033,0.7813333,0.37729466,0.51932764,0.3037113,0.3600459,0.20184848,-0.515646,0.35382193,0.57646495,-0.4812292,0.4845376,-0.0881698,-0.7624585,-0.14964552,0.09044722,-0.48526898,0.31261533,0.47956228,0.6655848,0.2508057,-0.0064551085,0.18191725,0.29226157,0.07443389,0.1401712,0.2123212,-0.7159324,-0.20118693,0.586714,-0.2867337,-0.477463,-0.6374106,0.53150237,0.49528915,0.18003559,0.25930983,-0.03821364,-0.64617574,-0.1521594,0.027525336,0.95777214,-0.29593402,0.44032943,0.22807342
ham,0.4135084,1.188369,0.13449264,-0.27158177,0.9800853,-0.27937037,-0.33288217,-0.34755334,-0.0598,-0.38247916,0.43267477,0.66133827,0.9464804,-0.85118407,1.4977018,0.9890353,0.34812623,0.9036554,-0.2256526,-0.43267664,1.2438133,-0.7223741,-0.6538582,0.040875316,0.27182117,-0.3759783,-0.40521646,0.8027988,0.030778915,0.4021222,-0.3255453,-0.0848621,0.03560064,0.00571692,-0.8370113,-0.19941673,0.27497774,-0.05438769,0.32467046,-0.5034883,0.19657055,-0.24849227,0.2546515,-0.0028894842,-0.015138,-0.7464333,0.4840331,-0.27392024,0.21820989,-0.6226083
ham,-0.37731552,-1.2744257,-0.009398222,-2.2843935,-1.23687,-1.2017903,1.5686486,0.4006481,-0.27425984,-0.41160122,-0.5454363,0.28612152,1.0886108,0.1629565,-1.7194846,1.1145597,-0.047478944,0.23424515,-0.49335176,-0.15711997,-0.16806188,-0.005211126,0.038704574,0.79985696,-0.6611242,0.23469567,1.6024845,0.14451975,-0.6701828,-0.0484069,-0.5466495,0.029469565,-0.60939986,0.5143409,-0.45742324,-0.02463676,0.18114012,-0.31770995,-0.15680401,-0.09002645,0.9160645,0.52315784,0.31629366,0.15521583,-0.69392157,0.64661384,-0.015342899,-0.43138117,-0.0038568974,0.7088996
ham,-1.8685355,0.6161291,-0.20921904,0.2917684,-0.256024,-0.29304895,0.026890397,-0.78549635,-0.68502593,-0.9619247,0.7086426,0.44400606,0.33203202,0.77727324,0.8386535,-0.4090323,1.0718554,0.19460854,0.45502234,-0.17226711,0.58568513,0.33301476,-0.026363075,0.4426636,-0.6209049,-0.83964294,1.3854251,-0.17744148,-0.13034442,0.059282064,-0.49121612,-0.40648246,1.0086471,-0.02537644,0.02178374,-0.40155274,-0.094640225,-0.30257094,-0.6839607,-0.1395601,-0.05383478,0.49776205,-0.74804366,-0.1051721,0.5326975,0.19587106,-0.08894419,0.6514524,-0.27285928,0.0979198
ham,-0.089974225,0.045915425,1.2185261,0.16682957,1.5629609,0.97391593,0.25353312,-0.0053282008,0.7461434,0.18024153,-0.5263627,-0.9232389,-1.1703871,0.362319,0.43453807,-0.46410638,-0.061351925,0.40417466,0.301055,-0.021867398,0.09303747,-0.12885064,-0.38923538,0.7801036,-0.49615782,0.4531613,0.38521245,-0.83323723,-0.9584744,-0.37746006,-0.0038521914,-0.3327887,-0.76111513,0.0354674,-0.5635777,0.2865299,-0.38503057,-0.19444564,0.45425296,0.21103436,-0.014127418,-0.41316015,-0.57921165,0.6687362,0.34736064,0.21002463,-0.6565231,-1.125245,0.08426952,0.32816783
ham,-1.0069848,0.8812937,-0.24275988,-0.26717126,-0.45087308,1.1145406,-0.3993976,0.63607657,0.2186402,-0.2643895,-0.6378384,-0.6734414,1.1317793,-0.33512124,-0.24668907,0.3421647,1.3596833,1.7418976,0.16643894,0.4295485,-0.23723722,0.5297452,0.6671569,1.0810251,0.42873588,0.026618034,0.24583092,-0.45022273,0.86328936,0.53568673,-0.17985144,0.37660754,-0.72304386,1.1330047,-0.5035181,-1.0635358,0.12428267,0.44841048,0.70049024,0.4711205,0.43445125,0.007011153,0.46762872,-0.382367,0.7493896,0.7876774,0.5095504,-0.18281013,0.79122376,-0.5258636
ham,-0.6154225,0.66625434,2.824866,0.7958504,-0.04332918,0.009159647,0.15421432,1.1116565,-0.7014071,-0.21080658,-0.6688768,-0.6201863,0.07482571,0.27857682,0.66853726,-0.21855402,0.009782761,0.5067754,-0.08345777,0.60391194,-0.12760997,0.025239449,-0.21252199,0.60507447,0.04292476,-0.8226695,-0.682765,0.13222063,0.5992296,0.19210163,1.7048466,-0.5137188,-0.21320419,-0.2834154,-0.05486414,-0.087050214,-0.044342313,-0.11860628,0.14744695,0.031368084,-0.37334788,-0.44499114,0.30691308,-0.35134524,-0.18892655,-0.9739635,0.35272703,0.07158348,0.71462995,0.058379687
ham,0.4804641,-0.83135545,-1.3851441,-1.0865769,0.19296473,2.0944388,-0.38287395,1.9683444,-2.011983,-0.68103206,0.16138068,-0.31938913,-0.775615,-1.3546562,-0.8314046,1.3222361,-0.43118104,0.02664426,0.33746612,0.35915986,1.2801025,-0.49392134,0.5019217,-0.38584334,0.4335234,0.6731558,-0.4519329,-0.11398816,-1.1280385,-0.37322944,0.53231275,-0.9126293,-0.7014201,0.25111282,0.28912959,0.18121183,0.30455947,-0.62862736,-0.048941005,0.083612904,0.40662292,-0.8836653,0.83672124,0.15170658,1.3330323,1.3329581,-0.02805423,-0.031030789,0.23542911,-0.4885588
ham,-1.4833302,1.0819044,-0.7501521,0.6192541,0.6238149,-0.2902358,0.1314271,-0.5968751,-0.63846946,-0.1326142,-0.18321067,0.28242987,0.33529407,0.38902265,-0.13122849,-0.37535107,0.8212279,-0.017834276,-0.44595614,-0.21366586,0.44044822,-0.58036566,-0.7195826,0.6001478,0.5498072,-0.36691892,0.9454393,0.2011339,0.6866534,0.4778944,-0.15478173,-1.2013589,0.0046600755,-0.028786376,-0.9841475,-0.08424845,0.023301627,0.0057799295,-0.13160646,0.47449645,-0.200356,0.4959646,0.16715176,-0.31782603,-0.4689863,-0.37719804,-0.7213278,0.3426474,0.8044742,-0.68895197
ham,-0.44488192,0.7977504,-0.7536172,1.427659,-1.0689275,0.34362787,0.63574636,-0.9335768,0.85366476,-0.23498914,1.1380266,-0.06323354,0.73785806,0.4617251,1.0016108,-0.6747975,0.31772828,-0.04819131,-0.03257853,1.5466352,-1.2458785,0.32017016,0.6642023,0.6325714,0.25884876,-0.6542718,0.32290784,0.43677288,-1.2680851,-0.92997116,-0.78691125,-0.33195245,0.40687522,0.36064786,-0.34957603,-0.02243799,-1.0517662,-0.24239895,-0.097470805,-0.80373114,0.27057812,0.597422,-1.020674,0.48426887,-1.1682947,-0.5406103,-0.40454784,0.5007441,-0.34123617,0.13167948
spam,2.7485545,0.39792556,0.2903285,-1.5487719,-0.7869818,0.5830258,-0.42780107,1.03308,0.6528002,-0.3941364,-0.049216427,0.28593323,0.45760232,-0.50732505,-1.1457772,0.2757597,1.0087186,0.7359011,0.4680899,-0.6582927,-0.18559706,0.114299,0.1918807,-0.41070005,0.38927415,0.41535595,0.14753534,-0.19322357,-0.049366742,0.3860231,-0.4747119,-0.23500037,0.32103586,-0.74454176,0.9793425,-0.6548694,0.049806677,0.5764743,-0.76083064,-0.8168085,-0.31221318,0.084693015,0.062955424,0.17484796,-0.01413095,0.52704096,0.024164446,-0.46159494,0.21674526,-0.35182393
ham,-0.4521588,-0.54968804,0.7447612,-1.6398965,0.26156384,-0.41198808,0.30959323,0.062686026,-0.59538364,0.60167,-0.37802613,0.35068253,-0.40504703,-0.30462515,-0.032430187,0.2757811,-0.555442,0.0011301637,0.29940704,0.32081679,0.8434889,-1.0587937,0.23689935,-0.58285034,0.75264513,0.044879705,0.35660458,0.1812318,0.052270263,-0.33904022,0.9396601,0.025536463,-0.47544456,0.73532057,-0.658853,0.863359,0.24620989,-0.3920261,-0.54338187,0.8779411,-0.6007069,-0.62517667,-0.5712973,-0.4031734,0.20992863,0.3052478,0.35464224,-0.5144186,-0.34314412,-0.46883562
ham,-0.54739046,-1.3691769,-0.9258065,-0.28330082,-1.1732773,-0.3086876,0.03737843,-0.16735882,0.73895335,-0.09692052,-0.76745063,-0.069959015,1.4467968,0.24108735,0.07032761,-1.0836504,-0.63655066,1.3042862,0.5129565,0.553451,0.49212047,-0.56721914,-1.1520914,1.6409056,0.18851706,-0.2888189,-0.6060627,1.2905693,-1.1088254,-0.8663669,0.42274898,-0.5573014,0.31648517,-0.93670356,-0.865953,-0.5060391,0.37791392,-0.55621225,-0.12888333,-0.27780163,-0.24688917,-0.10220143,-0.41892248,-0.2831142,-0.31966093,0.26616493,0.80313015,0.25162444,-0.11957276,0.6109052
ham,-0.4791422,0.35323077,0.45198715,1.1008774,-1.9401662,-1.215682,-1.5605683,1.6792217,1.1452453,-0.34252378,-0.7650465,0.2205751,-0.65650856,0.13436729,0.21469153,-0.24893302,0.85922825,0.040694952,0.51990277,0.3860685,-1.0791581,1.0633038,0.1784653,-0.706561,0.029668719,0.59267914,-0.33729652,-1.289526,-0.7781011,0.16635977,-0.6744983,0.66738504,-0.29170537,-0.122534245,-1.0534458,-0.1810506,-1.0642945,-1.3600914,0.9128183,-1.3193618,-0.44866598,1.0842794,0.22788881,0.016466558,0.2800465,0.4889795,-0.09867701,0.84114444,0.26587,0.080359854
ham,-0.9123379,-1.3700049,-0.29796475,1.1309323,-0.16820186,0.41096097,-0.4914782,-0.71037114,-0.25497755,0.1153516,1.6865056,2.4061134,-0.98301244,0.8444058,-0.57194966,0.10529494,0.3647347,0.19677112,0.656123,-0.89327574,0.6045578,0.53191787,0.05345039,-0.43395713,0.93182254,0.10335185,-0.050729513,0.19136786,-0.51354396,-0.40702087,-0.15675262,0.0003594309,-0.5280732,-0.46174005,0.136448,-0.5172508,0.39406806,0.050630115,0.78958493,1.5934504,1.150532,-0.38289395,-0.12093979,1.017647,0.50572157,-0.6459302,1.5259813,-0.03128898,0.1916529,-0.29856646
ham,-0.96343815,0.8393865,1.4159784,1.0785367,-0.7774553,-0.4000511,1.1007113,0.32917547,0.032710165,0.44188643,0.76161593,0.37460434,0.2990827,-0.2670363,0.16157714,-1.0812042,-1.0325445,-0.46081752,0.192983,-0.74501204,-0.77502406,-0.77518684,-0.48217005,1.6410208,-0.23977554,0.22193567,0.5492854,-0.3026382,-0.26267058,0.5286509,0.15754631,0.37740976,0.44303852,-0.3694884,0.18593654,-0.088871405,-0.20818537,-0.5817375,0.3929944,0.01933555,0.35225058,-0.22597587,0.021506086,-0.80050623,0.5985931,0.14115945,-0.30158377,-0.09395355,-0.3343416,0.6730176
ham,-2.0228772,1.1454468,0.49078977,1.3583148,0.65961105,0.75446147,-0.38039523,1.9801538,-0.2506216,-0.36797085,-0.9347438,-0.5394181,0.6903328,-0.18693137,0.6376378,-0.26274043,-0.62059605,1.144002,-0.26188028,0.39609498,0.73092073,-0.11816315,0.7116337,0.9605934,-0.60525095,-0.80333483,-0.3318178,0.56787294,-0.2548349,-0.25836742,1.4492376,0.4704972,-0.11229046,-0.36371544,0.3768234,0.14276338,-0.6062367,-0.31370994,0.2202936,0.3176279,0.38258702,-0.35074157,0.10334103,0.2741543,0.58977306,-0.18804735,-0.46499568,0.49754938,0.82205456,0.0145242885
ham,-0.2905599,0.73675936,0.60904145,0.07800309,0.04573536,0.047564022,-0.87760556,-0.7013974,0.43771985,0.90505004,-0.798502,-0.0013506673,-0.060555786,0.496587,-0.22771393,-0.99154633,-0.16308287,-1.0370445,-0.22241117,0.96306753,-0.9518512,-0.7349101,0.26726755,0.7366107,-0.05355981,-0.2728478,0.17955156,0.46256214,-0.25986302,-0.66032207,0.65746474,0.36634642,-0.122022025,-0.6100397,0.5216366,-0.20902002,-0.1269714,0.36837047,-0.4673969,-0.27434817,0.20543787,-0.25173983,-0.44123447,-0.19321752,-0.36491004,0.071548074,-0.089337595,0.46890602,-0.17676038,0.5589182
ham,-1.7453692,0.45525402,1.0375268,-0.66990256,-0.16323227,-0.90010595,0.8800243,0.08485219,0.23270586,-0.11937785,-0.4926129,0.044505835,-0.59529424,-0.18897113,-0.04286833,0.72010416,0.051969737,0.34807375,1.1871852,1.409442,-0.31323814,-0.3685846,0.092785716,0.13003606,-0.6719955,-0.54743683,0.6090505,0.5619058,0.08652893,-0.38436443,0.36354223,-0.51212716,-0.1472872,-0.52338433,0.0014158636,0.08172166,-0.01700418,0.77476317,0.4023787,-0.14454497,-0.08794409,0.6295823,0.31645846,-0.012867987,-0.68135715,-0.04068689,0.26749578,-0.58382803,-0.60575336,-0.5137798
ham,2.5683103,-0.49570036,0.48014593,-0.05031769,-0.8119418,0.18782112,0.60973513,-0.39806482,-0.21336916,1.19652,1.0773083,0.098859355,0.5256856,0.42681918,-0.9359166,0.70734376,0.31662616,0.28185102,1.4591793,-0.23754628,-0.3286361,0.8661483,0.10851714,0.49889398,-0.7266052,-0.5450122,0.14787796,0.08074409,0.18019065,-0.23512614,-0.41922954,-0.6658924,0.17136993,-0.8958272,-0.33293033,0.23040926,0.74614763,0.14877409,-0.2072603,-0.44379264,0.30437878,-0.3311184,0.36235958,0.27771991,0.6209886,-0.74383414,-0.5031305,0.8304224,-0.33853108,0.83462185
